"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"11","My New Years resolution is to not miss more than 7 days of pre calc",FALSE,1,NA,2018-01-07 23:59:21,FALSE,NA,"950154924968595456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fvtimx",1,FALSE,FALSE,NA,NA
"12","RT @Lindseyytcraine: my new years resolution is to put my clothes back on the hangers and in my closet after trying them on. i know that so‚Ä¶",FALSE,0,NA,2018-01-07 23:59:21,FALSE,NA,"950154922829471744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","charleymavery",100157,TRUE,FALSE,NA,NA
"13","RT @FLIRTATIOUS: My New Years resolution is to stop wondering if I‚Äôm good enough for other people and start wondering if they‚Äôre good enoug‚Ä¶",FALSE,0,NA,2018-01-07 23:59:16,FALSE,NA,"950154901698596864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sj_alexa",2691,TRUE,FALSE,NA,NA
"14","My New Years resolution is to stay the same awkward, foul mouthed, sarcastic delight I‚Äôve always been and if you ar‚Ä¶ https://t.co/fAnBruA2yC",FALSE,2,NA,2018-01-07 23:59:05,TRUE,NA,"950154856546951169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_elisa15_",0,FALSE,FALSE,NA,NA
"15","2018 is here, cuties &amp; I'm more motivated than ever! Check out my different approach to the ever-so-popular New Yea‚Ä¶ https://t.co/huyLre5SFT",FALSE,7,NA,2018-01-07 23:59:01,TRUE,NA,"950154839744483328",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","kriswajnblom",3,FALSE,FALSE,NA,NA
"16","My New Years resolution was to stop wondering if I‚Äôm good enough for other people &amp; wondering if they are good enough for me.",FALSE,4,NA,2018-01-07 23:58:53,FALSE,NA,"950154806814965760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Princessamba101",0,FALSE,FALSE,NA,NA
"17","RT @Lindseyytcraine: my new years resolution is to put my clothes back on the hangers and in my closet after trying them on. i know that so‚Ä¶",FALSE,0,NA,2018-01-07 23:58:49,FALSE,NA,"950154791400992769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sid_stephens",100157,TRUE,FALSE,NA,NA
"18","RT @AlanFelyk: I want to be sharper this year. So, my resolution for 2018 is 600 dpi.",FALSE,0,NA,2018-01-07 23:58:48,FALSE,NA,"950154785126203392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NBrianJohnston",28,TRUE,FALSE,NA,NA
"19","RT @LibrulAzzole: My New Years Resolution is not to engage HillBot/BrockBot Trolls beyond one reply then the block goes on. They will not c‚Ä¶",FALSE,0,NA,2018-01-07 23:58:28,FALSE,NA,"950154702326464513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deathbymonkies",6,TRUE,FALSE,NA,NA
"20","my only real New Year‚Äôs resolution is to leave Tor open 24/7 to get used to using it for everything I can",FALSE,0,NA,2018-01-07 23:58:23,FALSE,NA,"950154678989451264",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","austinwade",0,FALSE,FALSE,NA,NA
"21","RT @Lindseyytcraine: my new years resolution is to put my clothes back on the hangers and in my closet after trying them on. i know that so‚Ä¶",FALSE,0,NA,2018-01-07 23:58:20,FALSE,NA,"950154667425763328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","catlazenby",100157,TRUE,FALSE,NA,NA
"22","RT @MorganWarner4: My New Years resolution is to stop wondering if I‚Äôm good enough for other people and start wondering if they‚Äôre good eno‚Ä¶",FALSE,0,NA,2018-01-07 23:58:11,FALSE,NA,"950154631451168769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Arreis_Luckkkk",111943,TRUE,FALSE,NA,NA
"23","RT @gaby__schwein: My new year‚Äôs resolution is to gO THE FUCK TO CLASS",FALSE,0,NA,2018-01-07 23:58:10,FALSE,NA,"950154626678083590",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FestivalChief",2,TRUE,FALSE,NA,NA
"24","RT @Education4Libs: My only New Year‚Äôs resolution is to be more ‚ÄúDeplorable‚Äù in 2018.",FALSE,0,NA,2018-01-07 23:57:53,FALSE,NA,"950154554590597120",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","francissmythe",400,TRUE,FALSE,NA,NA
"25","RT @richardmurphy_: My biggest resolution is just to be an overall better person than I was last year..",FALSE,0,NA,2018-01-07 23:57:22,FALSE,NA,"950154425149964288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cadeswenson27",2,TRUE,FALSE,NA,NA
"26","my new years resolution is shit",FALSE,1,NA,2018-01-07 23:57:01,FALSE,NA,"950154336830705664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kaylagail16",0,FALSE,FALSE,NA,NA
"27","RT @angelwow6970: @WilliamShatner Thank you Sir. My new years resolution of not being put in Twitter jail has gone out the window thanks to‚Ä¶",FALSE,0,NA,2018-01-07 23:56:59,FALSE,NA,"950154327515123712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KWangela",39,TRUE,FALSE,NA,NA
"28","RT @MarthaGordon123: My new years resolution is to abolish sin",FALSE,0,NA,2018-01-07 23:56:52,FALSE,NA,"950154298964561921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JustAPlum",123,TRUE,FALSE,NA,NA
"29","@jacksfilms tbh with the pauls and trump existing and whatever im rethinking my resolution.",FALSE,0,"bam_nye",2018-01-07 23:56:45,FALSE,"950153059086274560","950154267918299137","865924642678214657","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bam_nye",0,FALSE,FALSE,NA,NA
"30","Today I broke my New Years resolution but I filmed my favourite second of the year, happy 7th of Jan (cc. @AngusMcGregor11 )",FALSE,1,NA,2018-01-07 23:56:42,FALSE,NA,"950154255180161024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","unf4bul0us",0,FALSE,FALSE,NA,NA
"31","RT @FLIRTATIOUS: My New Years resolution is to stop wondering if I‚Äôm good enough for other people and start wondering if they‚Äôre good enoug‚Ä¶",FALSE,0,NA,2018-01-07 23:56:40,FALSE,NA,"950154249605873666",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","muhrinee",2691,TRUE,FALSE,NA,NA
"32","New Years resolution: stop canceling school because I‚Äôm not trying to be in school till the very end of June where‚Ä¶ https://t.co/hIZqmrZP85",FALSE,2,NA,2018-01-07 23:56:31,TRUE,NA,"950154211588755456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brieh82",0,FALSE,FALSE,NA,NA
"33","my only new year‚Äôs resolution is to finish the novella I started october 2015",FALSE,0,NA,2018-01-07 23:56:28,FALSE,NA,"950154196866818048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","waustinbrewer",0,FALSE,FALSE,NA,NA
"34","RT @Lindseyytcraine: my new years resolution is to put my clothes back on the hangers and in my closet after trying them on. i know that so‚Ä¶",FALSE,0,NA,2018-01-07 23:55:54,FALSE,NA,"950154054071668736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meganplantt",100157,TRUE,FALSE,NA,NA
"35","RT @_shinnrin: Vajra!! I'm super happy I got her aah she's amazing.
My new year's resolution is to try to draw more complicated stuff //huf‚Ä¶",FALSE,0,NA,2018-01-07 23:55:46,FALSE,NA,"950154020735234048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Akarin_saki18",8,TRUE,FALSE,NA,NA
"36","I was so caught up in being in a bad place the past few years I forgot that my parents raised me to be a good heart‚Ä¶ https://t.co/uTCKj2NBbk",FALSE,2,NA,2018-01-07 23:55:44,TRUE,NA,"950154014976552961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rwr_morton",0,FALSE,FALSE,NA,NA
"37","RT @FLIRTATIOUS: My New Years resolution is to stop wondering if I‚Äôm good enough for other people and start wondering if they‚Äôre good enoug‚Ä¶",FALSE,0,NA,2018-01-07 23:55:42,FALSE,NA,"950154003370790912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArmandCeolin",2691,TRUE,FALSE,NA,NA
"38","RT @bewildering_ly: If you're a woman who constructs or aspires to construct xwords and you'd like to collaborate, publish a guest puzzle o‚Ä¶",FALSE,0,NA,2018-01-07 23:55:31,FALSE,NA,"950153958324043776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","crossnerds",14,TRUE,FALSE,NA,NA
"39","RT @Lmao: Once i stop being lazy and commit to my new years resolution its over for you bitches",FALSE,0,NA,2018-01-07 23:55:24,FALSE,NA,"950153931686076417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MeliChios",667,TRUE,FALSE,NA,NA
"40","RT @Lindseyytcraine: my new years resolution is to put my clothes back on the hangers and in my closet after trying them on. i know that so‚Ä¶",FALSE,0,NA,2018-01-07 23:55:23,FALSE,NA,"950153926652948481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chancey_layne",100157,TRUE,FALSE,NA,NA
"41","My New Year's resolution this year was to drink more coffee.",FALSE,0,NA,2018-01-07 23:55:22,FALSE,NA,"950153922672582657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","moleculesofyou",0,FALSE,FALSE,NA,NA
"42","RT @WomanResistorNC: Ì†ºÌæâNew Year ResolutionÌ†ºÌæâ

I RESOLVE to help #FlipNC7 in North Carolina

My candidate, @drkyle4congress is NOT accepting A‚Ä¶",FALSE,0,NA,2018-01-07 23:55:17,FALSE,NA,"950153899108978689",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","facebookretiree",195,TRUE,FALSE,NA,NA
"43","@NisaLocally @volvic_uk A Fitbit and Volvic Natural Mineral Water would be really help with my New Years Resolution‚Ä¶ https://t.co/re3mLiarnT",FALSE,0,"NisaLocally",2018-01-07 23:55:16,TRUE,"949186215751901186","950153897905131520","226954905","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","philipc454",0,FALSE,FALSE,NA,NA
"44","THIS IS MY ONLY FUCKING NEW YEARS RESOLUTION. https://t.co/psJgUb80kY",FALSE,0,NA,2018-01-07 23:55:14,FALSE,NA,"950153888908435458",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Prince_ESQ",0,FALSE,FALSE,NA,NA
"45","@KylieJenner New Years Resolution: Have everyone forget about my over priced makeup brushes Ì†ΩÌ≤∞Ì†ΩÌ≤∞ https://t.co/X6l8CkWUvV",FALSE,0,"KylieJenner",2018-01-07 23:55:13,FALSE,NA,"950153882851672064","236699098","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ashleigh_1436",0,FALSE,FALSE,NA,NA
"46","RT @Lindseyytcraine: my new years resolution is to put my clothes back on the hangers and in my closet after trying them on. i know that so‚Ä¶",FALSE,0,NA,2018-01-07 23:55:12,FALSE,NA,"950153879475359744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","madisonblair171",100157,TRUE,FALSE,NA,NA
"47","RT @HyscentB: Officially going on loan as a fan from Arsenal to Man City. My 2018 resolution is to walk away from every unhealthy relations‚Ä¶",FALSE,0,NA,2018-01-07 23:55:11,FALSE,NA,"950153874660319233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MuazuSadiq",10,TRUE,FALSE,NA,NA
"48","RT @Lindseyytcraine: my new years resolution is to put my clothes back on the hangers and in my closet after trying them on. i know that so‚Ä¶",FALSE,0,NA,2018-01-07 23:55:09,FALSE,NA,"950153864799498241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emilyduty1",100157,TRUE,FALSE,NA,NA
"49","@trenni My new years resolution is to watch early edition",FALSE,1,"trenni",2018-01-07 23:55:00,FALSE,"950140024925970432","950153829974233089","12706292","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gomesnelson08",0,FALSE,FALSE,NA,NA
"50","RT @FabMommy29: My New Years resolution was to harden my heart a little but, it‚Äôs fucking impossible, you guys....",FALSE,0,NA,2018-01-07 23:54:57,FALSE,NA,"950153818196492288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HiJCP",25,TRUE,FALSE,NA,NA
"51","RT @FLIRTATIOUS: My New Years resolution is to stop wondering if I‚Äôm good enough for other people and start wondering if they‚Äôre good enoug‚Ä¶",FALSE,0,NA,2018-01-07 23:54:53,FALSE,NA,"950153799057985536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vini420s",2691,TRUE,FALSE,NA,NA
"52","@ashadymotel BABE. I LOVE YOU. YES I AM HERE, AND MY NEW YEARS RESOLUTION IS TO BE ONLINE MORE. FINGERS CROSSED.",FALSE,2,"ashadymotel",2018-01-07 23:54:52,FALSE,"948103974615506944","950153794897268737","918212002979438598","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ohnobellisario",1,FALSE,FALSE,NA,NA
"53","RT @angelwow6970: @WilliamShatner Thank you Sir. My new years resolution of not being put in Twitter jail has gone out the window thanks to‚Ä¶",FALSE,0,NA,2018-01-07 23:54:51,FALSE,NA,"950153791231414273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoDavis97796414",39,TRUE,FALSE,NA,NA
"54","RT @dominikcm: I have a new years resolution for all the people I correspond with via Email..

Read the signature and spell my fucking name‚Ä¶",FALSE,0,NA,2018-01-07 23:54:34,FALSE,NA,"950153720897196032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cassierobyn",2,TRUE,FALSE,NA,NA
"55","RT @WomanResistorNC: Ì†ºÌæâNew Year ResolutionÌ†ºÌæâ

I RESOLVE to help #FlipNC7 in North Carolina

My candidate, @drkyle4congress is NOT accepting A‚Ä¶",FALSE,0,NA,2018-01-07 23:54:30,FALSE,NA,"950153704128200704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mau4682",195,TRUE,FALSE,NA,NA
"56","RT @carlyaquilino: My New Years resolution is to get better at voodoo",FALSE,0,NA,2018-01-07 23:54:24,FALSE,NA,"950153677951598592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ggiovannam",419,TRUE,FALSE,NA,NA
"57","RT @FLIRTATIOUS: My New Years resolution is to stop wondering if I‚Äôm good enough for other people and start wondering if they‚Äôre good enoug‚Ä¶",FALSE,0,NA,2018-01-07 23:54:05,FALSE,NA,"950153598884757505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Qilsnys",2691,TRUE,FALSE,NA,NA
"58","RT @GenericHeretic: My New Year's Resolution:

I never used the title ‚ÄúPresident‚Äù before the name Trump. I never will. But from now on I wi‚Ä¶",FALSE,0,NA,2018-01-07 23:54:00,FALSE,NA,"950153576306937856",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ericserati68",97,TRUE,FALSE,NA,NA
"59","My 2018 Resolution!! 
If you want to make the world a better place, take a look at yourself &amp; make a change!... https://t.co/Nt8jLqWiKB",FALSE,0,NA,2018-01-07 23:53:59,FALSE,NA,"950153573563752450",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","skinbyalicia",0,FALSE,FALSE,NA,NA
"60","@Michaeljrcomedy my New Year‚Äôs resolution is to not make any New Year‚Äôs resolutions",FALSE,0,"Michaeljrcomedy",2018-01-07 23:53:58,FALSE,NA,"950153567490453506","18664686","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fairhousinglaw",0,FALSE,FALSE,NA,NA
"61","per my new years resolution i will keep posting the best tweets and then retweeting myself",FALSE,8,NA,2018-01-07 23:53:50,FALSE,NA,"950153535005569025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JSchrinerBriggs",1,FALSE,FALSE,NA,NA
"62","RT @SoDamnTrue: Once i stop being lazy and commit to my new years resolution its over for you bitches",FALSE,0,NA,2018-01-07 23:53:48,FALSE,NA,"950153528898719744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mxriamjan",739,TRUE,FALSE,NA,NA
"63","RT @carlyaquilino: My New Years resolution is to get better at voodoo",FALSE,0,NA,2018-01-07 23:53:47,FALSE,NA,"950153522678558725",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","R0sebud__",419,TRUE,FALSE,NA,NA
"64","RT @FLIRTATIOUS: My New Years resolution is to stop wondering if I‚Äôm good enough for other people and start wondering if they‚Äôre good enoug‚Ä¶",FALSE,0,NA,2018-01-07 23:53:44,FALSE,NA,"950153510275964928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rickyy_Enriquez",2691,TRUE,FALSE,NA,NA
"65","RT @alyxfxuts: my 2018 resolution is to not be a dumb bitch",FALSE,0,NA,2018-01-07 23:53:39,FALSE,NA,"950153487781949440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BuffyStialy1219",34,TRUE,FALSE,NA,NA
"66","@jacksfilms #YIAYnew my terrible New Years resolution is to
Stop letting the exstistential dread set in",FALSE,6,"jacksfilms",2018-01-07 23:53:27,FALSE,"950089969162334208","950153438955954178","9989862","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","FAZE_IS_COOL_G",0,FALSE,FALSE,NA,NA
"67","My new years resolution is to stop wondering if I‚Äôm good enough for other people and start wondering if they‚Äôre good enough for me",FALSE,1,NA,2018-01-07 23:53:22,FALSE,NA,"950153418013736960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_JValentina",0,FALSE,FALSE,NA,NA
"68","Omg I made the SAME mistake. 6th January Ì†æÌ¥¶Ì†ºÌøª‚Äç‚ôÄÔ∏è (this is why my New Year‚Äôs resolution is to go to bed earlier) (clearly I am failing)",FALSE,0,"annasoph_xo",2018-01-07 23:53:21,FALSE,"950152007129731077","950153413089812481","221125308","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","annasoph_xo",0,FALSE,FALSE,NA,NA
"69","RT @FLIRTATIOUS: My New Years resolution is to stop wondering if I‚Äôm good enough for other people and start wondering if they‚Äôre good enoug‚Ä¶",FALSE,0,NA,2018-01-07 23:53:12,FALSE,NA,"950153375613628416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","icrainbows_",2691,TRUE,FALSE,NA,NA
"70","RT @SoDamnTrue: Once i stop being lazy and commit to my new years resolution its over for you bitches",FALSE,0,NA,2018-01-07 23:53:10,FALSE,NA,"950153367212429313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katiewoten",739,TRUE,FALSE,NA,NA
"71","RT @Lindseyytcraine: my new years resolution is to put my clothes back on the hangers and in my closet after trying them on. i know that so‚Ä¶",FALSE,0,NA,2018-01-07 23:52:59,FALSE,NA,"950153322782248960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","17torii8",100157,TRUE,FALSE,NA,NA
"72","RT @FLIRTATIOUS: My New Years resolution is to stop wondering if I‚Äôm good enough for other people and start wondering if they‚Äôre good enoug‚Ä¶",FALSE,0,NA,2018-01-07 23:52:58,FALSE,NA,"950153317753212930",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leahfeld_",2691,TRUE,FALSE,NA,NA
"73","RT @Lindseyytcraine: my new years resolution is to put my clothes back on the hangers and in my closet after trying them on. i know that so‚Ä¶",FALSE,0,NA,2018-01-07 23:52:49,FALSE,NA,"950153279417344001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","brianna_jade18",100157,TRUE,FALSE,NA,NA
"74","RT @islayscotch: My New Year's Resolution: Every time .@AndrewScheer posts something negative, destructive, half-true, a smear, stupid, I'm‚Ä¶",FALSE,0,NA,2018-01-07 23:52:48,FALSE,NA,"950153274836963329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DarleneArsenau1",44,TRUE,FALSE,NA,NA
"75","RT @FLIRTATIOUS: My New Years resolution is to stop wondering if I‚Äôm good enough for other people and start wondering if they‚Äôre good enoug‚Ä¶",FALSE,0,NA,2018-01-07 23:52:37,FALSE,NA,"950153227827265536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kmlianzri",2691,TRUE,FALSE,NA,NA
"76","My 2018 New Years resolution is to not be so awkward and nervous on the phone",FALSE,3,NA,2018-01-07 23:52:29,FALSE,NA,"950153197166866432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","natfalkingham",0,FALSE,FALSE,NA,NA
"77","RT @Lindseyytcraine: my new years resolution is to put my clothes back on the hangers and in my closet after trying them on. i know that so‚Ä¶",FALSE,0,NA,2018-01-07 23:52:28,FALSE,NA,"950153193144639488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jessica83927",100157,TRUE,FALSE,NA,NA
"78","RT @hollymooreee: Swear down my New Years resolution was to avoid boys and now am here hanging out my ass, lonely as ever &amp; all I want is a‚Ä¶",FALSE,0,NA,2018-01-07 23:52:20,FALSE,NA,"950153158638100480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","harveykira",30,TRUE,FALSE,NA,NA
"79","RT @WomanResistorNC: Ì†ºÌæâNew Year ResolutionÌ†ºÌæâ

I RESOLVE to help #FlipNC7 in North Carolina

My candidate, @drkyle4congress is NOT accepting A‚Ä¶",FALSE,0,NA,2018-01-07 23:52:19,FALSE,NA,"950153154599022593",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Just_Resisting_",195,TRUE,FALSE,NA,NA
"80","@srfulton22 When i created the 4k build it was intended to run on the Nvidia Shield. On my Shield its running amazi‚Ä¶ https://t.co/hlSASvp4Lh",FALSE,1,"srfulton22",2018-01-07 23:52:18,TRUE,"950146769937207297","950153150660521984","1287018594","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","C_SaintsBuilds",0,FALSE,FALSE,NA,NA
"81","@ZDomer My new years resolution is to look as good as you thoughÌ†ΩÌ∏â",FALSE,0,"ZDomer",2018-01-07 23:52:09,FALSE,"950104054881046528","950153111334719488","603974402","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","k_ryssa",0,FALSE,FALSE,NA,NA
"82","RT @cusfuI: My New Years is resolution it to make more money and ignore more men",FALSE,0,NA,2018-01-07 23:52:07,FALSE,NA,"950153103835324416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheGhostedOne",10293,TRUE,FALSE,NA,NA
